GENE	Degree	Betweenness	Closeness	Clustering	Brokering	Bridgeness
CCND3	32.000000000000000	22003.134530038812954	0.316440175743333	0.032258064516129	0.003333090295499	236.356961019197627
CCNE1	31.000000000000000	9034.938272440060246	0.324678501537601	0.086021505376344	0.003049546155778	269.507481811075763
CCNE2	9.000000000000000	443.004801080871971	0.288746620256705	0.166666666666667	0.000807232805941	134.285330874003961
CCNF	4.000000000000000	56.118051501308770	0.265700068634180	0.166666666666667	0.000358770135974	66.851609598453436
CCNG1	14.000000000000000	2148.212840388232507	0.309607117864641	0.109890109890110	0.001341248354487	197.362248291643596
CCNG2	3.000000000000000	182.541904520892956	0.264136460554371	0.333333333333333	0.000215262081584	216.432680742581482
CCNH	24.000000000000000	6945.753861276673888	0.321310001383317	0.126811594202899	0.002255572246166	260.874622136400319
CCNI	4.000000000000000	154.871845642134474	0.274816611452911	0.000000000000000	0.000430524163169	178.537090682525587
CCNK	15.000000000000000	5471.793437179873763	0.296344730798673	0.038095238095238	0.001552962160001	389.403448655131683
CCNL2	3.000000000000000	61.859861694609897	0.271064301552106	0.000000000000000	0.000322893122376	189.066273816896569
CCNO	5.000000000000000	237.688147449909337	0.282727770677378	0.100000000000000	0.000484339683565	381.424778962500454
CCNT1	24.000000000000000	25562.522463739773229	0.325429071803853	0.163043478260870	0.002161980036782	516.863540165331074
CCNT2	8.000000000000000	518.585206606247425	0.280728788977520	0.285714285714286	0.000615034518812	121.884333321063465
CCR1	15.000000000000000	25951.103028815501602	0.283339940837425	0.028571428571429	0.001568338022972	741.340587849068129
CCR10	11.000000000000000	39665.327398571716913	0.304842837456526	0.109090909090909	0.001054784199763	2302.811044693145050
CCR2	10.000000000000000	4141.449416208419279	0.265487484283918	0.155555555555556	0.000908884344467	389.012993675122971
CCR3	12.000000000000000	15131.622325142410773	0.260346905035447	0.000000000000000	0.001291572489506	510.986011560847714
CCR4	5.000000000000000	275.110176105654773	0.260639043958818	0.000000000000000	0.000538155203961	90.270526534667965
CCR5	39.000000000000000	71356.336120785665116	0.316407846342460	0.058029689608637	0.003954024551207	590.550454141231626
CCR6	2.000000000000000	14.491605984340829	0.231678428047777	0.000000000000000	0.000215262081584	18.114507480426035
CCR7	3.000000000000000	39.037193375533377	0.238126970295000	0.333333333333333	0.000215262081584	35.293900860071268
CCR8	6.000000000000000	492.023921467231276	0.228167976424361	0.000000000000000	0.000645786244753	58.474829376411186
CCR9	1.000000000000000	0.000000000000000	0.191436754373313	0.000000000000000	0.000107631040792	0.000000000000000
CCRL1	11.000000000000000	6486.328610726538500	0.269663899692343	0.036363636363636	0.001140889032397	484.623960268145254
CCS	2.000000000000000	19.464646033256706	0.236171835282156	0.000000000000000	0.000215262081584	55.008782267899377
CCT2	34.000000000000000	16901.725062446261290	0.341555767958238	0.151515151515152	0.003104992449519	510.910087672640884
CCT3	43.000000000000000	25492.429042906023824	0.347067612999626	0.116279069767442	0.004089979550102	484.796247072885535
CCT4	32.000000000000000	11482.168567557593633	0.341041735491686	0.125000000000000	0.003013669142181	444.200435453460273
CCT5	37.000000000000000	25685.285104325754219	0.341004184100418	0.096096096096096	0.003599660364271	426.227574176432029
CCT6A	26.000000000000000	6764.230391734924524	0.339087591240876	0.153846153846154	0.002367882897428	492.583502280769039
CCT7	37.000000000000000	13508.745367279403581	0.334690201729107	0.096096096096096	0.003599660364271	369.329428579084663
CCT8	26.000000000000000	6214.559013311907620	0.337449605927433	0.187692307692308	0.002273167581531	366.770460048049756
CD101	4.000000000000000	48.695675456277648	0.266921397379913	0.000000000000000	0.000430524163169	66.111706736216831
CD14	14.000000000000000	3376.398224980219311	0.279143131835116	0.010989010989011	0.001490275949430	176.381747156276901
CD151	5.000000000000000	258.446106544401687	0.262302024222919	0.200000000000000	0.000430524163169	133.641363308346172
CD160	1.000000000000000	0.000000000000000	0.254925094660594	0.000000000000000	0.000107631040792	0.000000000000000
CD163	4.000000000000000	339.367139882871811	0.293295031251973	0.000000000000000	0.000430524163169	1070.259477336220243
CD164	1.000000000000000	0.000000000000000	0.295102274171007	0.000000000000000	0.000107631040792	0.000000000000000
CD177	2.000000000000000	243.728115623252592	0.271175062751737	0.000000000000000	0.000215262081584	3747.319777707508365
